id,lat,lon,name,type,operator,route_ref,network,wheelchair,shelter,bench,bus,tram,subway,light_rail
node/6585455414,37.616628,-122.3880243,SFO Airport Terminal 3 Ground Level,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455415,37.6166756,-122.3881253,SFO Airport Terminal 3 Ground Level,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6585455416,37.6155189,-122.3953242,586 North McDonnell Road,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455417,37.6154777,-122.39534,586 North McDonnell Road,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6585455422,37.615776,-122.3955658,585 North McDonnell Road,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455423,37.6158361,-122.395561,585 North McDonnell Road,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6585455424,37.6221095,-122.3996313,North McDonnell Road & West Field Road,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455425,37.6221284,-122.3995394,North McDonnell Road & West Field Road,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6585455426,37.6218925,-122.3997203,North McDonnell Road & West Field Road,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455427,37.6218815,-122.399779,North McDonnell Road & West Field Road,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6585455436,37.6323741,-122.3984765,North McDonnell Road & San Bruno Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455437,37.6324975,-122.3985564,North McDonnell Road & San Bruno Avenue,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6585455438,37.6323107,-122.3981097,North McDonnell Road & San Bruno Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455439,37.6322556,-122.3980604,North McDonnell Road & San Bruno Avenue,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6585455440,37.6267029,-122.4011644,North McDonnell Road & West Area Drive,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455441,37.6267107,-122.4010162,North McDonnell Road & West Area Drive,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6585455442,37.627019,-122.4012138,North McDonnell Road & West Area Drive,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455443,37.6270062,-122.401328,North McDonnell Road & West Area Drive,bus_stop,SamTrans,,SamTrans,,yes,yes,yes,,,
node/6585455444,37.6271814,-122.3998264,SFO Rental Car Center,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455445,37.6273055,-122.3998766,SFO Rental Car Center,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6585455446,37.639394,-122.3914788,Safe Harbor Shelter,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6585455447,37.6393947,-122.391404,Safe Harbor Shelter,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6585455448,37.6393947,-122.391572,Safe Harbor Shelter,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926828,37.7270111,-122.4833375,Winston Drive & Lake Merced Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587926832,37.7241903,-122.4850931,Lake Merced Boulevard & Font Boulevard,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587926833,37.7244609,-122.4848419,Lake Merced Boulevard & Font Boulevard,public_transport:stop_position,Muni;SamTrans,,Muni;SamTrans,,,,yes,,,
node/6587926834,37.7242041,-122.485166,Lake Merced Boulevard & Font Boulevard,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926835,37.711735,-122.4853924,Lake Merced Boulevard & Lake Merced Hills Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587926836,37.7112344,-122.4854177,Lake Merced Boulevard & Lake Merced Hills Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587926837,37.7074471,-122.4565468,Mission Street & Evergreen Avenue,public_transport:stop_position,San Mateo County Transit District,,SamTrans;Muni,,,,yes,,,
node/6587926838,37.7052857,-122.4623223,Mission Street & John Daly Boulevard,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6587926839,37.7060034,-122.4614663,Mission Street & Bepler Street,public_transport:stop_position,San Mateo County Transit District,,SamTrans;Daly City,,,,yes,,,
node/6587926840,37.7060734,-122.4615701,Mission Street & Bepler Street,bus_stop,San Mateo County Transit District,,SamTrans;Daly City,,,,yes,,,
node/6587926841,37.7057989,-122.4614396,Mission Street & Wellington Avenue,public_transport:stop_position,San Mateo County Transit District,,SamTrans;Daly City,,,,yes,,,
node/6587926842,37.705738,-122.4613869,Mission Street & Wellington Avenue,bus_stop,San Mateo County Transit District,,SamTrans;Daly City,,,,yes,,,
node/6587926843,37.7067569,-122.4585607,Mission Street & Crocker Avenue,public_transport:stop_position,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926844,37.7067058,-122.458531,Mission Street & Crocker Avenue,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926845,37.7073435,-122.4570903,Mission Street & Goethe Street,public_transport:stop_position,San Mateo County Transit District,,SamTrans;Muni,,,,yes,,,
node/6587926846,37.7082712,-122.4406681,Bellevue Avenue & Pope Street,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587926847,37.7083629,-122.440762,Bellevue Avenue & Pope Street,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926848,37.7082103,-122.440703,Bellevue Avenue & Pope Street,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926852,37.7083129,-122.4407816,Bellevue Avenue & Pope Street,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587926853,37.7073394,-122.4410871,Pope Street & Bellevue Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587926854,37.7063667,-122.4328903,Oakridge Drive & South Hill Boulevard,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587926855,37.7063471,-122.43296,Oakridge Drive & South Hill Boulevard,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926856,37.7073992,-122.441145,Pope Street & Bellevue Avenue,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587926866,37.7073198,-122.4528467,Brunswick Street & Templeton Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587942781,37.769915,-122.4115469,11th Street & Bryant Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587942782,37.7729153,-122.4153524,11th Street & Howard Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587942783,37.7732589,-122.4157821,11th Street & Howard Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587942784,37.7739987,-122.4167144,11th Street & Mission Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947085,37.7716412,-122.414318,Folsom Street & 11th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947086,37.7692867,-122.4105556,Division Street & Bryant Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947087,37.7673679,-122.4077182,Potrero Avenue & 15th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947088,37.7681296,-122.4077914,Potrero Avenue & Alameda Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947090,37.7527011,-122.4063905,Potrero Avenue & 24th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947091,37.7647412,-122.4074684,Potrero Avenue & 17th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,,,,
node/6587947092,37.7516318,-122.4061716,Potrero Avenue & 25th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947093,37.74496,-122.4042799,228 Bayshore Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947094,37.7373984,-122.4069086,Bayshore Boulevard & Alemany Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947095,37.7342885,-122.4055114,Bayshore Boulevard & Augusta Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947098,37.734768,-122.4059001,Bayshore Boulevard & Boutwell Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947099,37.7333144,-122.4048507,Bayshore Boulevard & Silver Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947100,37.7330651,-122.404726,Bayshore Boulevard & Silver Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947101,37.7772604,-122.4134205,Mission Street & 8th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947102,37.7775905,-122.4130019,Mission Street & 8th Street,public_transport:stop_position,San Francisco Municipal Railway,15541,Muni;GGT;SamTrans,,,,yes,,,
node/6587947103,37.780772,-122.4089795,Mission Street & 6th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,,,,
node/6587947104,37.7811984,-122.4084413,Mission Street & 6th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947105,37.7789807,-122.4112306,Mission Street & 7th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947106,37.779478,-122.410601,Mission Street & 7th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;GGT;SamTrans,,,,yes,,,
node/6587947107,37.7760563,-122.4149403,Mission Street & 9th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947108,37.7764685,-122.4144201,Mission Street & 9th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947109,37.7428785,-122.4054753,Bayshore Boulevard & Oakdale Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947110,37.7843131,-122.404473,Mission Street & 4th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947111,37.7849157,-122.4036519,Mission Street & 4th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;GGT;SamTrans,,,,yes,,,
node/6587947112,37.782613,-122.4066434,Mission Street & 5th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;GGT;SamTrans,,,,yes,,,
node/6587947113,37.7823466,-122.406982,Mission Street & 5th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;GGT;SamTrans,,,,yes,,,
node/6587947114,37.7879022,-122.3999437,Mission Street & 2nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;GGT;SamTrans,,,,yes,,,
node/6587947115,37.7877124,-122.4001854,Mission Street & 2nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;GGT;SamTrans,,,,yes,,,
node/6587947116,37.7737023,-122.4139412,10th Street & Howard Street,public_transport:stop_position,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947117,37.7700546,-122.4093688,10th Street & Bryant Street,public_transport:stop_position,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947118,37.7739705,-122.4118745,9th Street & Folsom Street,public_transport:stop_position,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947119,37.7727991,-122.4104171,9th Street & Harrison Street,public_transport:stop_position,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947120,37.7266941,-122.401822,Bayshore Boulevard & Fitzgerald Avenue,public_transport:stop_position,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947121,37.7266306,-122.4018036,Bayshore Boulevard & Fitzgerald Avenue,public_transport:stop_position,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947122,37.7106309,-122.4039707,Bayshore Boulevard & Visitacion Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans;Caltrain,,,,yes,,,
node/6587947123,37.6609044,-122.4040868,Airport Boulevard & Linden Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587947124,37.6608638,-122.40403,Airport Boulevard & Linden Avenue,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6587947125,37.6606914,-122.4046097,Airport Boulevard & Linden Avenue,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6587947126,37.703642,-122.4859461,Westlake Park,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587947127,37.7036457,-122.4858065,Westlake Park,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6587947128,37.7048785,-122.4859828,Westlake Park,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587947129,37.704885,-122.4861109,Westlake Park,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6587947130,37.7184305,-122.4851039,Lake Merced Boulevard & Higuera Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587947131,37.7184316,-122.485239,Lake Merced Boulevard & Higuera Avenue,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947132,37.7188333,-122.4851063,Lake Merced Boulevard & Higuera Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587947133,37.7188337,-122.484996,Lake Merced Boulevard & Higuera Avenue,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6587947134,37.7134917,-122.4851386,Lake Merced Boulevard & Brotherhood Way,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6587947135,37.7139622,-122.4854181,Lake Merced Boulevard & Brotherhood Way,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6587947136,37.7139629,-122.4854521,Lake Merced Boulevard & Brotherhood Way,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6587947137,37.7284769,-122.4790801,Winston Drive & Buckingham Way,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947138,37.7280474,-122.478598,Winston Drive & Buckingham Way,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947139,37.7279243,-122.4786704,Winston Drive & Buckingham Way,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6587947141,37.7279989,-122.4791117,Buckingham Way & Winston Drive,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947142,37.7269398,-122.4800052,280 Buckingham Way,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947143,37.7270837,-122.4833624,Winston Drive & Lake Merced Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6587947144,37.7260161,-122.4843363,Lake Merced Boulevard & State Drive,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6589778492,37.7546522,-122.4064488,San Francisco General Hospital,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6589778493,37.7547048,-122.4065769,Potrero Avenue & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6589778494,37.7574631,-122.4068387,Potrero Avenue & 21st Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6589778495,37.7580218,-122.4067686,Potrero Avenue & 21st Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6589778496,37.7603964,-122.4071168,Potrero Avenue & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6589778497,37.7609078,-122.407048,Potrero Avenue & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6589778498,37.7629345,-122.4073558,Potrero Avenue & Mariposa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6589778499,37.7634703,-122.4073464,Potrero Avenue & Mariposa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6589778501,37.7655344,-122.4075447,Potrero Avenue & 16th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni;SamTrans,,,,yes,,,
node/6590061054,37.6704166,-122.4720692,Serramonte Shopping Center,bus_station,,,,,,,yes,,,
node/6590061055,37.6704953,-122.471908,Serramonte Shopping Center,public_transport:stop_position,SamTrans,112,SamTrans,,,,yes,,,
node/6590061056,37.670232,-122.4719401,Serramonte Shopping Center,public_transport:stop_position,SamTrans,28;29;121;122,SamTrans,,,,yes,,,
node/6590061057,37.6706221,-122.4721397,Serramonte Shopping Center,public_transport:stop_position,SamTrans,120,SamTrans,,,,yes,,,
node/6590061058,37.6704546,-122.472157,Serramonte Shopping Center,public_transport:stop_position,SamTrans,130;131,SamTrans,,,,yes,,,
node/6590061059,37.6702916,-122.4721738,Serramonte Shopping Center,public_transport:stop_position,SamTrans,16;120,SamTrans,,,,yes,,,
node/6591734645,37.6493361,-122.4917881,West Manor Drive & Palmetto Avenue,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6591734646,37.6494046,-122.491526,West Manor Drive & Palmetto Avenue,bus_stop,San Mateo County Transit District,,SamTrans,,,,yes,,,
node/6591814389,37.6138861,-122.4196705,San Bruno Senior Center,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6591814390,37.6138421,-122.4196666,San Bruno Senior Center,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6591814391,37.622256,-122.4277375,Shelter Creek Lane & Fire Road 1,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
node/6591814392,37.6222223,-122.4278127,Shelter Creek Lane & Fire Road 1,bus_stop,SamTrans,,SamTrans,,,,yes,,,
node/6593561944,37.5418508,-122.5153366,Main Street & 7th Street,public_transport:stop_position,SamTrans,,SamTrans,,,,yes,,,
